2018/12/17	15:00	1014.6	6697	0
2018/12/17	16:00	1015	6711	0
2018/12/17	17:00	1015.2	6730	0
2018/12/17	18:00	1015.7	6718	0
2018/12/17	19:00	1016.3	6724	0
2018/12/17	20:00	1016.5	6725	0
2018/12/17	21:00	1016.8	6720	0
2018/12/17	22:00	1017.2	6734	0
2018/12/17	23:00	1017.5	6698	0
2018/12/18	00:00	1017.8	6714	0
2018/12/18	01:00	1017.9	6692	0
2018/12/18	02:00	1018.1	6660	0
2018/12/18	03:00	1018	6671	0
2018/12/18	04:00	1018.1	6636	0
2018/12/18	05:00	1018.3	6656	0
2018/12/18	06:00	1018.6	6666	0
2018/12/18	07:00	1019.1	6642	0
2018/12/18	08:00	1019.3	6655	0
2018/12/18	09:00	1019.8	6669	0
2018/12/18	10:00	1020.5	6713	0
2018/12/18	11:00	1020.7	6649	0
2018/12/18	12:00	1020.1	6651	0
2018/12/18	13:00	1019.2	6672	0
2018/12/18	14:00	1018.8	6683	0
2018/12/18	15:00	1018.8	6713	0
2018/12/18	16:00	1019.2	6716	0
2018/12/18	17:00	1019.4	6704	0
2018/12/18	18:00	1019.9	6727	0
2018/12/18	19:00	1020.4	6719	0
2018/12/18	20:00	1020.8	6721	0
2018/12/18	21:00	1021.2	6705	0
2018/12/18	22:00	1021.3	6745	0
2018/12/18	23:00	1021.7	6714	0
2018/12/19	00:00	1021.5	6712	0
2018/12/19	01:00	1021.5	6704	0
2018/12/19	02:00	1021.3	6706	0
2018/12/19	03:00	1020.8	6694	0
2018/12/19	04:00	1020.4	6679	0
2018/12/19	05:00	1020.9	6674	0
2018/12/19	06:00	1021.1	6675	0
2018/12/19	07:00	1021.9	6710	0
2018/12/19	08:00	1022.4	6697	0
2018/12/19	09:00	1023.1	6673	0
2018/12/19	10:00	1022.8	6678	0
2018/12/19	11:00	1022.1	6693	0
2018/12/19	12:00	1021.1	6687	0
2018/12/19	13:00	1020.1	6636	0
2018/12/19	14:00	1019.7	6693	0
2018/12/19	15:00	1019.9	6701	0
2018/12/19	16:00	1019.6	6694	0
2018/12/19	17:00	1019.8	6754	0
2018/12/19	18:00	1020	6731	0
2018/12/19	19:00	1020.4	6753	0
2018/12/19	20:00	1020.8	6730	0
2018/12/19	21:00	1020.6	6722	0
2018/12/19	22:00	1020.3	6691	0
2018/12/19	23:00	1020.2	6689	0
2018/12/20	00:00	1020	6703	0
2018/12/20	01:00	1020	6696	0
2018/12/20	02:00	1019.8	6701	0
2018/12/20	03:00	1019.8	6662	0
2018/12/20	04:00	1018.9	6666	0
2018/12/20	05:00	1019.6	6664	0
2018/12/20	06:00	1020.5	6688	0
2018/12/20	07:00	1020.8	6675	0
2018/12/20	08:00	1021.3	6648	0
2018/12/20	09:00	1021.7	6697	0
2018/12/20	10:00	1021.9	6697	0
2018/12/20	11:00	1021.1	6704	0
2018/12/20	12:00	1020.4	6707	0
2018/12/20	13:00	1019.6	6707	0
2018/12/20	14:00	1019.4	6703	0
2018/12/20	15:00	1019.5	6697	0
2018/12/20	16:00	1020	6719	0
2018/12/20	17:00	1020.4	6739	0
2018/12/20	18:00	1021	6729	0
2018/12/20	19:00	1020.8	6741	0
2018/12/20	20:00	1020.4	6713	0
2018/12/20	21:00	1020.7	6724	0
2018/12/20	22:00	1021.2	6732	0
2018/12/20	23:00	1021.2	6718	0
2018/12/21	00:00	1020.3	6746	0
2018/12/21	01:00	1020.1	6691	0
2018/12/21	02:00	1020.1	6678	0
2018/12/21	03:00	1020.1	6710	0
2018/12/21	04:00	1019.6	6710	0
2018/12/21	05:00	1019.4	6720	0
2018/12/21	06:00	1019.3	6666	0
2018/12/21	07:00	1019.8	6716	0
2018/12/21	08:00	1020.1	6709	0
2018/12/21	09:00	1020.2	6705	0
2018/12/21	10:00	1020.3	6720	0
2018/12/21	11:00	1019.7	6711	0
2018/12/21	12:00	1019	6721	0
2018/12/21	13:00	1018.5	6726	0
2018/12/21	14:00	1017.8	6719	0
2018/12/21	15:00	1017.4	6718	0
2018/12/21	16:00	1017.8	6713	0
2018/12/21	17:00	1017.8	6740	0
2018/12/21	18:00	1017.9	6731	0
2018/12/21	19:00	1018	6724	0
2018/12/21	20:00	1017.9	6749	0
2018/12/21	21:00	1018	6752	0
2018/12/21	22:00	1017.6	6748	0
2018/12/21	23:00	1017.6	6764	0
